timestamp,energy_consumption,temperature
2024-06-30 03:11:31.857064,598,26.07965274628615
2024-06-30 04:11:31.857064,692,29.02783075493013
2024-06-30 05:11:31.857064,491,29.48810799839459
2024-06-30 06:11:31.857064,774,25.592729557834016
2024-06-30 07:11:31.857064,518,27.689228078087076
2024-06-30 08:11:31.857064,388,26.195467619715455
2024-06-30 09:11:31.857064,478,21.03699179279929
2024-06-30 10:11:31.857064,872,26.5574808322524
2024-06-30 11:11:31.857064,589,21.460900888303282
2024-06-30 12:11:31.857064,330,26.075311986204824
2024-06-30 13:11:31.857064,140,28.89377599747673
2024-06-30 14:11:31.857064,127,28.69122349015251
2024-06-30 15:11:31.857064,234,29.939319185124806
2024-06-30 16:11:31.857064,300,21.428922619319394
2024-06-30 17:11:31.857064,939,29.781848682956568
2024-06-30 18:11:31.857064,879,24.682220850446704
2024-06-30 19:11:31.857064,132,25.985689192056668
2024-06-30 20:11:31.857064,147,32.86979380884058
2024-06-30 21:11:31.857064,602,20.135456061943255
2024-06-30 22:11:31.857064,506,28.82618950010908
2024-06-30 23:11:31.857064,673,28.980709701501613
2024-07-01 00:11:31.857064,827,25.94989664515343
2024-07-01 01:11:31.857064,904,23.55541785662504
2024-07-01 02:11:31.857064,198,23.520110573923265
2024-07-01 03:11:31.857064,783,33.25564504491129
2024-07-01 04:11:31.857064,971,26.630365606742863
2024-07-01 05:11:31.857064,825,24.963340444837577
2024-07-01 06:11:31.857064,646,26.731663607471045
2024-07-01 07:11:31.857064,838,30.04085602189042
2024-07-01 08:11:31.857064,712,22.186348523671274
2024-07-01 09:11:31.857064,561,26.741507528206064
2024-07-01 10:11:31.857064,742,28.818265566655803
2024-07-01 11:11:31.857064,868,34.2287503227715
2024-07-01 12:11:31.857064,104,23.78791673113129
2024-07-01 13:11:31.857064,317,25.38876121874368
2024-07-01 14:11:31.857064,602,25.690378848836357
2024-07-01 15:11:31.857064,866,29.083072364673242
2024-07-01 16:11:31.857064,497,25.350980795600023
2024-07-01 17:11:31.857064,970,28.002678879495434
2024-07-01 18:11:31.857064,894,31.72685494767544
2024-07-01 19:11:31.857064,492,30.580783911683053
2024-07-01 20:11:31.857064,306,26.695529697688784
2024-07-01 21:11:31.857064,114,32.96324266511253
2024-07-01 22:11:31.857064,957,28.372103743907942
2024-07-01 23:11:31.857064,653,28.098587592533185
2024-07-02 00:11:31.857064,991,20.512816489087374
2024-07-02 01:11:31.857064,560,34.80039470535742
2024-07-02 02:11:31.857064,790,21.8445621279444
2024-07-02 03:11:31.857064,674,23.4669636864147
2024-07-02 04:11:31.857064,963,20.775452558622906
2024-07-02 05:11:31.857064,842,29.600044502553708
2024-07-02 06:11:31.857064,340,23.3705176545902
2024-07-02 07:11:31.857064,663,22.700156562090854
2024-07-02 08:11:31.857064,195,21.32833376334862
2024-07-02 09:11:31.857064,999,21.549634356860235
2024-07-02 10:11:31.857064,833,28.77006050663883
2024-07-02 11:11:31.857064,584,30.323117987998934
2024-07-02 12:11:31.857064,506,25.960684826966016
2024-07-02 13:11:31.857064,330,27.1984562238811
2024-07-02 14:11:31.857064,848,30.28951603974476
2024-07-02 15:11:31.857064,754,20.260696852782196
2024-07-02 16:11:31.857064,270,24.846959856054177
2024-07-02 17:11:31.857064,640,34.596466221055195
2024-07-02 18:11:31.857064,135,28.70168344543202
2024-07-02 19:11:31.857064,624,23.813368698462398
2024-07-02 20:11:31.857064,259,27.8259506995432
2024-07-02 21:11:31.857064,938,25.13980232181373
2024-07-02 22:11:31.857064,798,27.983674832394485
2024-07-02 23:11:31.857064,342,21.88612267709973
2024-07-03 00:11:31.857064,185,21.99071980728916
2024-07-03 01:11:31.857064,895,22.153135430590893
2024-07-03 02:11:31.857064,677,34.097296878902625
2024-07-03 03:11:31.857064,781,30.993483775120126
2024-07-03 04:11:31.857064,656,22.43572841993481
2024-07-03 05:11:31.857064,673,22.825236256484022
2024-07-03 06:11:31.857064,745,30.962442123063145
2024-07-03 07:11:31.857064,895,22.34245767188261
2024-07-03 08:11:31.857064,127,23.51841940002243
2024-07-03 09:11:31.857064,719,34.45020249230598
2024-07-03 10:11:31.857064,655,23.829597870926477
2024-07-03 11:11:31.857064,439,29.924485255567202
2024-07-03 12:11:31.857064,897,34.679469311007956
2024-07-03 13:11:31.857064,430,25.614451507096888
2024-07-03 14:11:31.857064,739,20.262739862930932
2024-07-03 15:11:31.857064,605,23.662209356335616
2024-07-03 16:11:31.857064,447,32.463157870125585
2024-07-03 17:11:31.857064,572,32.96913253932555
2024-07-03 18:11:31.857064,330,31.527790467856867
2024-07-03 19:11:31.857064,289,21.696647286148597
2024-07-03 20:11:31.857064,324,31.93265557544605
2024-07-03 21:11:31.857064,484,33.78016695490256
2024-07-03 22:11:31.857064,476,29.009143138193544
2024-07-03 23:11:31.857064,382,34.11313034507097
2024-07-04 00:11:31.857064,732,32.40258325567816
2024-07-04 01:11:31.857064,727,30.00457275486361
2024-07-04 02:11:31.857064,844,28.65777855067622
2024-07-04 03:11:31.857064,358,25.228605008629557
2024-07-04 04:11:31.857064,458,22.389311678642077
2024-07-04 05:11:31.857064,809,29.074308840358114
2024-07-04 06:11:31.857064,555,24.771673304271793
2024-07-04 07:11:31.857064,510,32.99658001291468
2024-07-04 08:11:31.857064,748,34.900054060379425
2024-07-04 09:11:31.857064,417,31.286416439233587
2024-07-04 10:11:31.857064,776,21.35722542930576
2024-07-04 11:11:31.857064,324,24.33028393295957
2024-07-04 12:11:31.857064,918,21.636644476486246
2024-07-04 13:11:31.857064,333,29.757674716875737
2024-07-04 14:11:31.857064,783,31.477862968336773
2024-07-04 15:11:31.857064,763,33.88512246321068
2024-07-04 16:11:31.857064,926,26.572585196179816
2024-07-04 17:11:31.857064,473,33.52063474382666
2024-07-04 18:11:31.857064,771,33.168367385619916
2024-07-04 19:11:31.857064,707,24.75793575148098
2024-07-04 20:11:31.857064,571,33.033509383108566
2024-07-04 21:11:31.857064,332,25.635083778225898
2024-07-04 22:11:31.857064,791,24.453039118404213
2024-07-04 23:11:31.857064,212,29.736119881915897
2024-07-05 00:11:31.857064,929,24.925718418276215
2024-07-05 01:11:31.857064,596,29.453131224937163
2024-07-05 02:11:31.857064,541,29.147477082480417
2024-07-05 03:11:31.857064,663,28.45158391022688
2024-07-05 04:11:31.857064,367,25.706295563491963
2024-07-05 05:11:31.857064,609,28.227495824772152
2024-07-05 06:11:31.857064,906,28.947282124781324
2024-07-05 07:11:31.857064,485,28.185303327432102
2024-07-05 08:11:31.857064,486,26.666291791268023
2024-07-05 09:11:31.857064,212,20.22000585569396
2024-07-05 10:11:31.857064,712,28.805925615517264
2024-07-05 11:11:31.857064,724,22.526665777140796
2024-07-05 12:11:31.857064,180,29.638639534207844
2024-07-05 13:11:31.857064,798,31.39016491884299
2024-07-05 14:11:31.857064,212,27.506679636961124
2024-07-05 15:11:31.857064,101,28.135454974696074
2024-07-05 16:11:31.857064,741,34.272178394989865
2024-07-05 17:11:31.857064,319,32.70751042058861
2024-07-05 18:11:31.857064,665,33.713547739272045
2024-07-05 19:11:31.857064,954,32.206494324793795
2024-07-05 20:11:31.857064,835,21.63377512770097
2024-07-05 21:11:31.857064,324,22.234877839552922
2024-07-05 22:11:31.857064,484,27.899356959034392
2024-07-05 23:11:31.857064,502,23.691044881969972
2024-07-06 00:11:31.857064,737,27.150432125617385
2024-07-06 01:11:31.857064,229,25.91547985727525
2024-07-06 02:11:31.857064,152,28.2412135764568
2024-07-06 03:11:31.857064,783,31.20313574203734
2024-07-06 04:11:31.857064,829,30.732363606489116
2024-07-06 05:11:31.857064,771,27.818511987280015
2024-07-06 06:11:31.857064,809,32.335901282255875
2024-07-06 07:11:31.857064,515,26.4629313730705
2024-07-06 08:11:31.857064,346,33.45071434760183
2024-07-06 09:11:31.857064,935,21.06920405082746
2024-07-06 10:11:31.857064,538,34.31990045049961
2024-07-06 11:11:31.857064,302,29.820396221470222
2024-07-06 12:11:31.857064,283,25.70111763405808
2024-07-06 13:11:31.857064,222,22.95731189859316
2024-07-06 14:11:31.857064,500,27.187748441653998
2024-07-06 15:11:31.857064,866,22.918374847779514
2024-07-06 16:11:31.857064,393,22.494974116147134
2024-07-06 17:11:31.857064,379,29.260276361194613
2024-07-06 18:11:31.857064,936,27.84627086872677
2024-07-06 19:11:31.857064,983,30.051440519164125
2024-07-06 20:11:31.857064,709,33.94408816132984
2024-07-06 21:11:31.857064,297,27.983903200085603
2024-07-06 22:11:31.857064,610,28.713980798941968
2024-07-06 23:11:31.857064,851,21.34439508732413
2024-07-07 00:11:31.857064,243,30.764536788629442
2024-07-07 01:11:31.857064,708,25.998578102062343
2024-07-07 02:11:31.857064,300,34.650878579938684
2024-07-07 03:11:31.857064,223,32.3476102339349
2024-07-07 04:11:31.857064,286,27.837215607741776
2024-07-07 05:11:31.857064,425,21.84833981258249
2024-07-07 06:11:31.857064,563,32.891236899208835
2024-07-07 07:11:31.857064,448,31.996716431360326
2024-07-07 08:11:31.857064,870,22.768776943055496
2024-07-07 09:11:31.857064,759,24.42917433830465
2024-07-07 10:11:31.857064,863,31.90110887221756
2024-07-07 11:11:31.857064,502,22.778426698211145
2024-07-07 12:11:31.857064,445,33.76628733757066
2024-07-07 13:11:31.857064,610,26.36791137794543
2024-07-07 14:11:31.857064,246,21.30558443881488
2024-07-07 15:11:31.857064,247,32.23622965256421
2024-07-07 16:11:31.857064,963,25.602645245575815
2024-07-07 17:11:31.857064,810,27.897487912306715
2024-07-07 18:11:31.857064,919,21.684565166168287
2024-07-07 19:11:31.857064,588,20.038760222674735
2024-07-07 20:11:31.857064,739,29.569778086899465
2024-07-07 21:11:31.857064,650,27.727627555005974
2024-07-07 22:11:31.857064,437,28.903078536847207
2024-07-07 23:11:31.857064,971,31.906157755707746
2024-07-08 00:11:31.857064,740,29.6990887013429
2024-07-08 01:11:31.857064,878,22.621601642410656
2024-07-08 02:11:31.857064,572,25.411587786659
2024-07-08 03:11:31.857064,250,33.58836657181641
2024-07-08 04:11:31.857064,514,31.549170503775184
2024-07-08 05:11:31.857064,397,28.34955586905076
2024-07-08 06:11:31.857064,710,23.834674967139083
2024-07-08 07:11:31.857064,362,24.530907527521926
2024-07-08 08:11:31.857064,863,30.97937101378452
2024-07-08 09:11:31.857064,243,32.76761391279156
2024-07-08 10:11:31.857064,445,30.071370042959217
2024-07-08 11:11:31.857064,723,32.14294963652662
2024-07-08 12:11:31.857064,671,31.49984202800609
2024-07-08 13:11:31.857064,980,22.245559519354366
2024-07-08 14:11:31.857064,101,26.35917219369953
2024-07-08 15:11:31.857064,996,22.29475701242844
2024-07-08 16:11:31.857064,403,23.52853377202977
2024-07-08 17:11:31.857064,353,33.038894369765785
2024-07-08 18:11:31.857064,751,27.09337948449773
2024-07-08 19:11:31.857064,552,28.030371527639915
2024-07-08 20:11:31.857064,136,22.67668947841658
2024-07-08 21:11:31.857064,259,24.68407679073194
2024-07-08 22:11:31.857064,108,23.45369252641805
2024-07-08 23:11:31.857064,332,23.0927924677764
2024-07-09 00:11:31.857064,198,29.56941189973955
2024-07-09 01:11:31.857064,758,23.85325771468572
2024-07-09 02:11:31.857064,915,29.480232290306276
2024-07-09 03:11:31.857064,307,20.87681921162831
2024-07-09 04:11:31.857064,230,22.12661590290653
2024-07-09 05:11:31.857064,503,24.11810381000188
2024-07-09 06:11:31.857064,251,28.955703753435373
2024-07-09 07:11:31.857064,153,30.137618676310638
2024-07-09 08:11:31.857064,219,26.640754501692907
2024-07-09 09:11:31.857064,772,26.686863718658437
2024-07-09 10:11:31.857064,727,30.867752770979273
2024-07-09 11:11:31.857064,686,20.237316376483736
2024-07-09 12:11:31.857064,724,25.11635036711331
2024-07-09 13:11:31.857064,519,32.28060585678849
2024-07-09 14:11:31.857064,521,29.048291153200584
2024-07-09 15:11:31.857064,203,25.058406991331307
2024-07-09 16:11:31.857064,951,33.582871884945106
2024-07-09 17:11:31.857064,353,31.589340911740738
2024-07-09 18:11:31.857064,326,23.973431708551
2024-07-09 19:11:31.857064,211,29.679347562885752
2024-07-09 20:11:31.857064,609,28.93626092283435
2024-07-09 21:11:31.857064,572,26.01781871058474
2024-07-09 22:11:31.857064,198,25.50434118807201
2024-07-09 23:11:31.857064,252,25.15340712163556
2024-07-10 00:11:31.857064,960,29.2573367509347
2024-07-10 01:11:31.857064,995,26.636149047210044
2024-07-10 02:11:31.857064,977,32.47794669877133
2024-07-10 03:11:31.857064,437,30.04403924200943
2024-07-10 04:11:31.857064,805,21.04897408564151
2024-07-10 05:11:31.857064,921,29.60252335742249
2024-07-10 06:11:31.857064,262,24.067211547502772
2024-07-10 07:11:31.857064,819,28.89217987480134
2024-07-10 08:11:31.857064,780,30.20197896655177
2024-07-10 09:11:31.857064,260,23.46243783731018
2024-07-10 10:11:31.857064,679,26.85287967320553
2024-07-10 11:11:31.857064,900,22.85487294228602
2024-07-10 12:11:31.857064,497,20.785083136797624
2024-07-10 13:11:31.857064,376,25.677146352288034
2024-07-10 14:11:31.857064,915,25.44416407768988
2024-07-10 15:11:31.857064,603,34.93220736056386
2024-07-10 16:11:31.857064,995,26.695285267964632
2024-07-10 17:11:31.857064,491,25.003543242083005
2024-07-10 18:11:31.857064,234,28.70712510075012
2024-07-10 19:11:31.857064,294,21.331510911616526
2024-07-10 20:11:31.857064,500,34.4249860393222
2024-07-10 21:11:31.857064,739,29.524400683865498
2024-07-10 22:11:31.857064,132,31.322567299112716
2024-07-10 23:11:31.857064,787,22.55716907260876
2024-07-11 00:11:31.857064,559,26.14216779507806
2024-07-11 01:11:31.857064,982,26.340336700942842
2024-07-11 02:11:31.857064,569,32.327096658516304
2024-07-11 03:11:31.857064,474,20.018550196391143
2024-07-11 04:11:31.857064,121,24.512796625298826
2024-07-11 05:11:31.857064,849,34.71854561516456
2024-07-11 06:11:31.857064,769,27.12329815259328
2024-07-11 07:11:31.857064,137,25.737894203660126
2024-07-11 08:11:31.857064,329,21.797435030264694
2024-07-11 09:11:31.857064,464,34.61246942942023
2024-07-11 10:11:31.857064,662,20.300395338887366
2024-07-11 11:11:31.857064,537,31.057703375108645
2024-07-11 12:11:31.857064,875,31.528997071827625
2024-07-11 13:11:31.857064,382,23.654850740958
2024-07-11 14:11:31.857064,126,30.07337665419556
2024-07-11 15:11:31.857064,325,21.39393716569085
2024-07-11 16:11:31.857064,376,23.855708996481198
2024-07-11 17:11:31.857064,897,31.818529824383972
2024-07-11 18:11:31.857064,708,32.9702928805031
2024-07-11 19:11:31.857064,383,29.127296189896867
2024-07-11 20:11:31.857064,978,27.602576477307238
2024-07-11 21:11:31.857064,580,22.389560309284704
2024-07-11 22:11:31.857064,552,20.946635496187252
2024-07-11 23:11:31.857064,928,21.76473542710338
2024-07-12 00:11:31.857064,915,23.410359501441484
2024-07-12 01:11:31.857064,758,25.125117528453814
2024-07-12 02:11:31.857064,615,25.713642882664807
2024-07-12 03:11:31.857064,646,25.19482652883505
2024-07-12 04:11:31.857064,291,23.585829982958984
2024-07-12 05:11:31.857064,148,27.645863701275474
2024-07-12 06:11:31.857064,611,32.37929162349345
2024-07-12 07:11:31.857064,116,24.195553077072187
2024-07-12 08:11:31.857064,271,34.1358052865335
2024-07-12 09:11:31.857064,319,33.10004992585772
2024-07-12 10:11:31.857064,257,22.426463170281643
2024-07-12 11:11:31.857064,576,31.794139351356417
2024-07-12 12:11:31.857064,145,28.618810734766498
2024-07-12 13:11:31.857064,472,28.49863043257128
2024-07-12 14:11:31.857064,617,25.865641445872615
2024-07-12 15:11:31.857064,198,27.517294987730146
2024-07-12 16:11:31.857064,991,25.957681661438166
2024-07-12 17:11:31.857064,844,28.09598928139914
2024-07-12 18:11:31.857064,136,29.419250791589537
2024-07-12 19:11:31.857064,379,30.114557096135727
2024-07-12 20:11:31.857064,448,27.987217888391392
2024-07-12 21:11:31.857064,596,30.821331009930976
2024-07-12 22:11:31.857064,401,22.11917073913259
2024-07-12 23:11:31.857064,280,23.179737363533576
2024-07-13 00:11:31.857064,706,32.28102506111405
2024-07-13 01:11:31.857064,198,24.837919667696227
2024-07-13 02:11:31.857064,799,20.343407374641803
2024-07-13 03:11:31.857064,215,22.306867245020467
2024-07-13 04:11:31.857064,290,23.35421651744467
2024-07-13 05:11:31.857064,352,34.35984331841881
2024-07-13 06:11:31.857064,260,28.59562143396274
2024-07-13 07:11:31.857064,355,33.99096110714382
2024-07-13 08:11:31.857064,422,28.627450257449375
2024-07-13 09:11:31.857064,227,27.190316602067774
2024-07-13 10:11:31.857064,117,24.70591536791144
2024-07-13 11:11:31.857064,892,29.095564166500633
2024-07-13 12:11:31.857064,834,22.087970369262948
2024-07-13 13:11:31.857064,665,33.47392440939059
2024-07-13 14:11:31.857064,669,32.43998607711926
2024-07-13 15:11:31.857064,422,24.762971718151057
2024-07-13 16:11:31.857064,971,34.291962914019415
2024-07-13 17:11:31.857064,785,32.378011511233524
2024-07-13 18:11:31.857064,891,29.994603287525596
2024-07-13 19:11:31.857064,725,21.82642866687912
2024-07-13 20:11:31.857064,387,27.173510345721084
2024-07-13 21:11:31.857064,953,27.591613322701264
2024-07-13 22:11:31.857064,762,23.488270375480703
2024-07-13 23:11:31.857064,738,21.19948091538953
2024-07-14 00:11:31.857064,254,31.65085445707539
2024-07-14 01:11:31.857064,589,21.830525781865926
2024-07-14 02:11:31.857064,485,28.91436125842662
2024-07-14 03:11:31.857064,884,34.04673760825491
2024-07-14 04:11:31.857064,203,33.14157788897064
2024-07-14 05:11:31.857064,492,24.166289356238916
2024-07-14 06:11:31.857064,910,32.77172956326898
2024-07-14 07:11:31.857064,345,20.004987591807343
2024-07-14 08:11:31.857064,275,20.265317144198857
2024-07-14 09:11:31.857064,138,29.038297457642976
2024-07-14 10:11:31.857064,576,25.47197328716794
2024-07-14 11:11:31.857064,781,25.796912617387207
2024-07-14 12:11:31.857064,858,28.466616360183238
2024-07-14 13:11:31.857064,637,22.87673683387791
2024-07-14 14:11:31.857064,966,23.176330259982176
2024-07-14 15:11:31.857064,917,27.26902380528297
2024-07-14 16:11:31.857064,507,31.313803165157946
2024-07-14 17:11:31.857064,624,29.292466271113817
2024-07-14 18:11:31.857064,927,24.460325723552582
2024-07-14 19:11:31.857064,605,26.45505766263382
2024-07-14 20:11:31.857064,924,22.559971378249976
2024-07-14 21:11:31.857064,135,21.119447215056226
2024-07-14 22:11:31.857064,784,31.74044061116224
2024-07-14 23:11:31.857064,119,23.98081113782292
2024-07-15 00:11:31.857064,420,22.666495817768723
2024-07-15 01:11:31.857064,875,30.37427083353979
2024-07-15 02:11:31.857064,611,29.27077511430779
2024-07-15 03:11:31.857064,499,29.497844390201962
2024-07-15 04:11:31.857064,753,23.433419072699206
2024-07-15 05:11:31.857064,982,23.489683078440216
2024-07-15 06:11:31.857064,570,23.31203944678459
2024-07-15 07:11:31.857064,242,22.60628893493442
2024-07-15 08:11:31.857064,191,29.835855088424843
2024-07-15 09:11:31.857064,453,32.72023827874102
2024-07-15 10:11:31.857064,933,30.864762045149917
2024-07-15 11:11:31.857064,899,31.881404506408145
2024-07-15 12:11:31.857064,826,26.071976436277996
2024-07-15 13:11:31.857064,953,29.81113693057997
2024-07-15 14:11:31.857064,150,25.31354360667162
2024-07-15 15:11:31.857064,764,27.882569329529602
2024-07-15 16:11:31.857064,797,27.224522698022934
2024-07-15 17:11:31.857064,674,22.653307177157817
2024-07-15 18:11:31.857064,289,25.80618140503446
2024-07-15 19:11:31.857064,224,34.45733413223527
2024-07-15 20:11:31.857064,249,23.728703865724132
2024-07-15 21:11:31.857064,413,22.007056044192332
2024-07-15 22:11:31.857064,669,26.278709324359028
2024-07-15 23:11:31.857064,441,31.85506603790222
2024-07-16 00:11:31.857064,404,28.732223446699585
2024-07-16 01:11:31.857064,791,30.214622408573668
2024-07-16 02:11:31.857064,781,22.845422722620157
2024-07-16 03:11:31.857064,937,29.284222895115825
2024-07-16 04:11:31.857064,882,24.852505923672105
2024-07-16 05:11:31.857064,153,32.514550489321515
2024-07-16 06:11:31.857064,543,29.439482090161043
2024-07-16 07:11:31.857064,712,22.982844166629437
2024-07-16 08:11:31.857064,363,20.969250197661292
2024-07-16 09:11:31.857064,152,20.63949813930549
2024-07-16 10:11:31.857064,671,25.57112851475211
2024-07-16 11:11:31.857064,719,23.987767049814703
2024-07-16 12:11:31.857064,104,29.69135185193762
2024-07-16 13:11:31.857064,202,27.490007524679275
2024-07-16 14:11:31.857064,295,23.99028917008071
2024-07-16 15:11:31.857064,873,22.23856666925264
2024-07-16 16:11:31.857064,976,21.907996440311745
2024-07-16 17:11:31.857064,983,32.96990588210626
2024-07-16 18:11:31.857064,449,23.65216952607301
2024-07-16 19:11:31.857064,146,29.775659718664524
2024-07-16 20:11:31.857064,966,32.16028891979399
2024-07-16 21:11:31.857064,922,29.21121966777104
2024-07-16 22:11:31.857064,919,32.89347847470419
2024-07-16 23:11:31.857064,755,25.885905822927118
